txn_id,timestamp,sender_upi,receiver_upi,amount,payment_type,hour_of_day,day_of_week,device_type,device_id,location,ip_address,is_new_receiver,txn_frequency_1hr,failed_pin_attempts,vpn_used,is_fraud
TXN1A4C1B92DD,2026-01-13 21:13:40,daminira@okaxis,alkanagi@upi,5648.35,P2M,21,1,OnePlus_11,749418E8CC830B,Surat,49.187.101.127,0,3,0,0,0
TXNEB196E47A4,2025-11-28 10:54:09,nicholas@ibl,loganrau@okicici,9023.33,P2M,10,4,Google_Pixel_7,20A5415A8BA17D,Lucknow,49.248.54.101,0,4,0,0,0
TXNC36FCE71FC,2026-01-22 17:27:48,yashicaa@ibl,ekarajsa@ibl,2299.3,Recharge,17,3,iPhone_15,50F381A2C742B4,Indore,49.129.56.201,1,1,0,0,0
TXN3FB1406E9B,2026-02-15 18:12:33,danielvi@ibl,falanbav@ybl,7659.68,P2M,18,6,OnePlus_11,0F590D4C640A96,Kolkata,49.105.165.83,0,1,0,0,0
TXN9E05C0646A,2026-02-10 10:13:46,vincentr@okaxis,quincysa@ybl,3882.01,QR,10,1,OnePlus_11,45BC1FE53D9237,Mumbai,49.80.239.12,0,3,0,0,0
TXNB8648E6D0B,2026-01-05 20:23:02,saumyasa@okicici,saimalli@paytm,952.99,P2M,20,0,Oppo_Reno8,0934589AE52352,Mumbai,49.196.180.18,0,3,0,0,0
TXNB4E26F2845,2025-12-02 08:13:42,amrutada@okicici,abhiramk@okicici,1458.95,Recharge,8,1,Realme_10,F77941026CF26E,Mumbai,49.82.177.3,0,2,0,0,0
TXN39AD86C21D,2025-10-12 14:38:12,kamyaset@ibl,tarakvoh@paytm,4098.42,P2P,14,6,Oppo_Reno8,2A09CE4A5519CA,Hyderabad,49.144.90.31,0,4,0,0,0
TXN4F60560503,2026-02-01 18:19:31,aaravbob@upi,gaurangi@upi,2879.07,P2P,18,6,Google_Pixel_7,426172EA954A6B,Indore,49.11.49.243,0,3,0,0,0
TXNF2FFF08EE6,2025-12-28 08:35:34,rakshabu@okicici,rachanan@okicici,8515.11,P2M,8,6,Realme_10,326816BEA13647,Jaipur,49.58.32.253,0,2,0,0,0
TXN260F43F34D,2025-12-15 12:04:43,onveerdy@oksbi,ikbaljay@okaxis,7912.89,Recharge,12,0,iPhone_15,05348D18516AB1,Kolkata,49.213.113.156,0,1,0,0,0
TXN01FDFE0DAB,2025-12-23 08:02:00,urvashib@ibl,vanyaahu@okicici,8343.26,P2M,8,1,Vivo_V27,1C9219F315B550,Hyderabad,49.225.56.101,0,3,0,0,0
TXND2DAF38BCE,2026-02-08 12:12:49,girishpa@ybl,noahoak@paytm,5213.55,Recharge,12,6,OnePlus_11,0A9523D0005CB0,Nagpur,49.232.182.79,0,3,0,0,0
TXNDDF53C762D,2025-10-15 10:28:11,kashvidu@okicici,isaiahbh@okaxis,3148.12,QR,10,2,OnePlus_11,ABD88738E59230,Hyderabad,49.34.156.102,1,1,0,0,0
TXNEEEFC0A469,2025-10-31 09:06:03,nitaragr@ybl,lilalal@paytm,4731.84,Recharge,9,4,Vivo_V27,2A55F144624F8D,Kolkata,49.75.173.191,0,4,0,0,0
TXN5E2E5852A8,2025-10-10 13:57:14,mugdhava@ybl,warhises@upi,879.09,P2M,13,4,Google_Pixel_7,891335ACB7E594,Chennai,49.206.121.74,1,2,0,0,0
TXNF3C2ADEF4C,2025-11-27 11:04:23,mananbha@upi,aarnagol@oksbi,5141.71,P2P,11,3,Google_Pixel_7,D9E5F0B8B2F03E,Ahmedabad,49.98.44.96,0,3,1,0,0
TXNFE58A1C880,2026-01-07 08:40:55,yashicad@paytm,tristanv@oksbi,1792.95,Recharge,8,2,OnePlus_11,DB3AC3D6C381EF,Lucknow,49.240.12.16,1,3,0,0,0
TXNFF82640B5D,2025-11-27 12:47:10,benjamin@ybl,etathakk@upi,5290.01,P2M,12,3,iPhone_15,E2AA34486404BD,Lucknow,49.7.162.246,0,2,0,0,0
TXN9790CDF53A,2026-02-06 21:10:35,zayyanso@oksbi,sameshan@ibl,7390.76,QR,21,4,Motorola_Edge_40,D84961D2D9B3D9,Delhi,49.151.33.191,0,2,0,0,0
TXNE3157BA743,2026-01-28 19:26:29,ranveerh@okaxis,praneels@paytm,273.96,Bill,19,2,Vivo_V27,A8E41518565FD1,Nagpur,49.36.158.233,0,2,0,0,0
TXNF29B68A7AA,2025-12-22 20:47:19,yuvrajbr@okicici,aadibala@upi,7603.24,Recharge,20,0,Vivo_V27,6026C433E0FA48,Pune,49.170.174.175,0,2,0,0,0
TXNDAF570F8C4,2025-10-08 16:47:05,meghabar@paytm,janakilu@upi,5472.76,P2M,16,2,Motorola_Edge_40,A051220700B27A,Jaipur,49.165.100.217,0,2,0,0,0
TXN70B38CF434,2026-01-21 14:06:35,hemangin@okaxis,utkarshs@upi,5035.8,P2M,14,2,Oppo_Reno8,FF10DF1E148F9A,Delhi,49.166.92.245,0,2,0,0,0
TXNDC0C5CAF78,2025-10-01 10:49:41,iravarty@oksbi,adyakoth@okicici,1486.32,Bill,10,2,OnePlus_11,E9B8125AABA650,Indore,49.18.29.148,1,3,0,0,0
TXN71A6FE06D0,2026-02-06 06:38:17,chandani@okaxis,sathvikn@ibl,2756.76,Bill,6,4,iPhone_15,9D3070D956A5C0,Mumbai,49.179.181.65,0,1,1,0,0
TXN7C9CB594D8,2026-03-03 19:22:29,dhruvdew@ybl,alkakaul@upi,3995.11,Recharge,19,1,Vivo_V27,A7082503087C9F,Lucknow,49.91.247.153,0,1,0,0,0
TXN3ABB9307A6,2026-02-12 14:11:44,ubikabaw@ibl,jasmitba@ibl,3750.36,QR,14,3,OnePlus_11,F942491CE388BB,Nagpur,49.106.193.22,1,4,0,0,0
TXND45EBC3713,2026-01-07 16:39:17,arunimac@oksbi,devanshd@ibl,5783.29,P2M,16,2,Realme_10,DEE63961A9AD83,Surat,49.245.45.62,1,4,0,0,0
TXN6A5B90A338,2025-10-20 16:06:13,falgunip@oksbi,zarnacho@ibl,1264.5,QR,16,0,Realme_10,5FCE7AE1A26D8A,Ahmedabad,49.52.15.222,0,3,1,0,0
TXNFF3848A33E,2025-12-27 19:54:34,advikcha@okaxis,leenabai@upi,828.34,P2M,19,5,Google_Pixel_7,8B214CAE691FEF,Indore,49.138.21.71,0,1,0,0,0
TXN396AD295C8,2025-10-22 19:47:11,warhiheg@okicici,ethantan@okicici,5973.25,P2M,19,2,Google_Pixel_7,9B6F935B823029,Bhopal,49.78.83.64,1,3,0,0,0
TXNCCCAB307A3,2026-01-31 19:25:54,gavincha@ibl,tanaysoo@upi,8124.63,P2P,19,5,Oppo_Reno8,D83159152852CD,Chennai,49.1.99.245,1,1,0,0,0
TXNBECA7AB983,2025-10-17 06:00:38,chamanbu@okicici,xavierjh@oksbi,5013.59,Recharge,6,4,iPhone_15,58593EB2726541,Ahmedabad,49.190.242.69,0,1,0,0,0
TXN41073F4427,2025-11-25 01:39:30,vasatika@okicici,farhansh@okaxis,53938.22,QR,1,1,Emulator,FD4E6596E70CA1,Unknown_City,Unknown_IP,1,19,4,1,1
TXNAC1F52653A,2026-03-01 17:25:17,krishapa@oksbi,imaranna@okicici,1509.34,Recharge,17,6,Google_Pixel_7,EDB7231F547562,Delhi,49.114.126.194,0,1,0,0,0
TXND9E9ADA1FE,2025-11-04 17:25:46,aryankar@upi,falankri@ibl,8631.15,QR,17,1,OnePlus_11,0F83A7EAF3D519,Bangalore,49.10.227.12,0,4,0,0,0
TXN58496BA121,2026-02-28 23:09:24,sachishe@paytm,riaandra@paytm,8935.72,P2M,23,5,Xiaomi_13,4DAA954178AD15,Bhopal,49.181.131.170,1,3,0,0,0
TXN6795BF98E1,2026-03-04 11:30:18,sarthakm@ibl,gautamib@ibl,5922.2,P2P,11,2,Oppo_Reno8,05A3E14C0F7403,Bangalore,49.130.2.21,0,2,0,0,0
TXN9D74FBA314,2026-02-04 23:32:37,vasatika@oksbi,girishba@upi,4649.35,Bill,23,2,iPhone_15,6E17A421A36A16,Ahmedabad,49.15.95.220,0,4,0,0,0
TXNE1798671AF,2025-10-11 08:08:46,indirach@okaxis,oshabath@ybl,2081.41,Recharge,8,5,Google_Pixel_7,0F2A6153BAFF88,Kolkata,49.163.149.157,1,3,0,0,0
TXN845DF18617,2025-11-03 19:50:20,hamsinis@ybl,raaginig@ybl,8736.32,P2M,19,0,Google_Pixel_7,AD0ACF537FA741,Bangalore,49.176.152.212,0,3,0,0,0
TXNC6FE9F3956,2026-03-02 18:58:00,jacksonc@paytm,mayasawh@ybl,5605.8,Recharge,18,0,OnePlus_11,9317E1293C1C8E,Jaipur,49.167.221.142,0,4,1,0,0
TXNEE599EC0C7,2025-10-23 12:27:30,vanyasag@okaxis,bhavnaga@ybl,710.24,Bill,12,3,Motorola_Edge_40,D782FA96B4950C,Hyderabad,49.195.151.172,0,2,0,0,0
TXN17A75940FD,2026-01-27 15:46:01,vasudhac@ybl,lakshmip@okicici,8166.37,P2M,15,1,Google_Pixel_7,43909610117881,Mumbai,49.109.89.180,0,1,1,0,0
TXN887AC72E00,2026-03-15 06:40:19,timothyk@paytm,jananiba@okaxis,599.26,P2P,6,6,Xiaomi_13,7CAFA27FFB4576,Jaipur,49.63.107.68,1,2,0,0,0
TXN110CD023B0,2025-12-15 20:11:43,chakrade@okaxis,gaurisom@oksbi,9625.13,QR,20,0,iPhone_14,99CE9E1557F8D6,Pune,49.11.110.72,0,2,0,0,0
TXN7E5B964258,2025-12-19 19:10:41,advikage@ibl,pallavid@okicici,1455.29,P2P,19,4,iPhone_15,99986AB366132D,Kolkata,49.64.142.232,1,2,0,0,0
TXNDDB04D0590,2026-01-01 23:29:08,kavyarad@ibl,omkaarvo@okicici,9147.52,P2P,23,3,iPhone_15,EA471CA823AE08,Kanpur,49.28.118.124,0,3,0,0,0
TXN98B2E5982B,2026-03-13 15:14:49,rajatabu@ybl,mitaliva@paytm,4712.8,Bill,15,4,iPhone_14,8E24FEA16D7C8C,Kolkata,49.221.106.205,0,2,0,0,0
TXNC11B829966,2026-01-27 08:19:23,yatankal@okaxis,robertpa@oksbi,9430.79,P2P,8,1,iPhone_14,A68787D69848A6,Mumbai,49.179.40.98,1,1,1,0,0
TXNFE40A7E10E,2026-02-06 19:49:44,chandani@oksbi,lopazach@upi,1357.36,QR,19,4,Vivo_V27,8BA2D4CED63452,Ahmedabad,49.102.167.147,0,2,0,0,0
TXN3EA62C9800,2026-01-14 15:49:38,lakshmir@ybl,dhritibh@okaxis,7128.19,QR,15,2,iPhone_14,2CB578CE8E8C50,Hyderabad,49.246.25.154,0,4,0,0,0
TXN0AA169A583,2026-01-14 15:59:55,rayaanbo@upi,aradhana@ybl,4795.87,P2P,15,2,Vivo_V27,0C0829B7700D2C,Delhi,49.249.53.236,0,1,0,0,0
TXNAE950B0D8E,2025-11-17 18:24:36,ekarajvo@upi,oscarche@upi,1471.97,P2M,18,0,Oppo_Reno8,C7151B0B506DE5,Ahmedabad,49.189.209.41,1,2,0,0,0
TXN50506EE1AB,2026-01-04 07:39:16,banjeetp@okaxis,robertma@ybl,9335.5,Bill,7,6,Vivo_V27,436F77DED6556F,Bangalore,49.69.3.130,1,2,0,0,0
TXNDA7B64DC13,2025-12-23 02:09:38,hamsinis@okicici,zilmilap@paytm,51205.86,P2M,2,1,Rooted_Android,3F11C7B366BA39,Foreign_City,VPN_IP,1,12,4,0,1
TXNFFB9AA77F8,2025-10-05 10:18:50,ishwarha@okicici,jeetpanc@ybl,7586.2,Recharge,10,6,Vivo_V27,5CC7828F455FDE,Pune,49.198.119.120,0,1,0,0,0
TXN4ED3AB3A2B,2025-12-26 13:49:47,iryakarp@ybl,ishaanne@paytm,3066.54,Bill,13,4,Oppo_Reno8,B2FF0CEE155B4B,Delhi,49.136.184.56,0,2,0,0,0
TXN3E68527110,2026-02-10 06:22:41,tristanc@ibl,charlesc@ybl,6274.45,P2P,6,1,Samsung_Galaxy_S23,8E7E3944249E2B,Jaipur,49.67.162.79,0,1,0,0,0
TXNAF8D2691FB,2025-10-16 01:15:46,rachitak@upi,brijeshg@upi,1.43,P2P,1,3,Rooted_Android,30AE55DBFD869F,Unknown_City,VPN_IP,1,28,3,1,1
TXN362510A5A4,2026-01-29 19:44:36,charlesw@oksbi,yadavibe@upi,5379.85,P2P,19,3,Motorola_Edge_40,9934B0A37883EC,Delhi,49.65.92.62,1,1,0,0,0
TXNA461D4E8DF,2025-12-02 06:28:39,anikadha@ybl,rachanab@ybl,1014.04,QR,6,1,Realme_10,DA3C9BB859C201,Lucknow,49.86.251.123,0,3,0,0,0
TXND095A71C82,2026-01-08 07:19:15,udantoom@paytm,vinayamo@upi,5491.07,QR,7,3,Samsung_Galaxy_S23,C6F590AD1691DC,Jaipur,49.246.156.149,0,3,0,0,0
TXN3FD5277DAC,2025-10-29 13:40:27,ekajajan@okicici,dhritisa@okaxis,1681.93,Recharge,13,2,iPhone_14,E197A95CBEEF0C,Pune,49.203.63.3,0,4,0,0,0
TXN4EF18BAC68,2025-10-29 04:28:37,lakshmib@paytm,yaminikh@ybl,4.6,QR,4,2,VM_Instance,CA78213DE6A55C,Foreign_City,Foreign_IP,1,23,2,0,1
TXN843BEAC876,2026-01-03 11:28:02,lilaprak@okicici,amolpari@ybl,4655.93,P2M,11,5,Vivo_V27,980C72B79363CE,Lucknow,49.16.39.193,0,1,0,0,0
TXNE2AE537CA3,2025-11-09 06:39:45,darikapa@paytm,abhaduga@okaxis,5722.22,P2P,6,6,Motorola_Edge_40,CEF6E5CB90FD05,Ahmedabad,49.163.162.200,0,2,0,0,0
TXNFFB03D703F,2025-10-21 10:15:18,eeshatha@paytm,saramalh@ybl,358.98,QR,10,1,Xiaomi_13,918A279D6B4C4F,Nagpur,49.128.11.181,1,2,0,0,0
TXND58A277A86,2026-03-13 22:53:51,azaanvar@paytm,zarnabha@okaxis,3183.3,Bill,22,4,OnePlus_11,593BBC6246F0C4,Indore,49.73.31.210,0,3,0,0,0
TXNEE34C88B23,2025-11-07 00:56:36,hemangin@okicici,teerthna@okicici,107478.03,Bill,0,4,Rooted_Android,E5EDFE2CFC93F3,Unknown_City,Unknown_IP,1,11,1,0,1
TXN27BE2CDAC3,2026-01-15 02:03:33,hemalbal@okaxis,shravyas@oksbi,1.54,Bill,2,3,Emulator,49191FB727255F,Unknown_City,Foreign_IP,1,21,1,0,1
TXN3C8609DB07,2026-01-19 22:27:10,bhavyakh@upi,ayushdos@upi,9231.57,P2M,22,0,Google_Pixel_7,3AC804AA0C63B2,Jaipur,49.96.179.193,1,4,0,0,0
TXNF65BB0BC8B,2025-12-15 10:19:10,girindra@ibl,gautamis@okicici,2157.35,QR,10,0,Samsung_Galaxy_S23,A6EF1C502C5477,Lucknow,49.24.241.238,0,2,0,0,0
TXN8DA90421E2,2025-12-23 20:42:25,ikbalmoh@ibl,zayanmag@upi,6664.19,Recharge,20,1,Vivo_V27,3EBB037B4C6718,Jaipur,49.99.144.174,0,1,0,0,0
TXNDC7CA9E468,2026-03-08 07:50:57,kashishm@okaxis,arunimag@upi,597.88,P2M,7,6,Xiaomi_13,9009163F31EFEF,Kolkata,49.134.198.220,0,1,0,0,0
TXN0CA2CC3FE9,2026-02-20 00:46:09,noahravi@oksbi,darpanre@oksbi,139387.73,QR,0,4,VM_Instance,97B6D045552F0E,Spoofed_Location,VPN_IP,1,29,1,1,1
TXN8CB4E619AA,2025-10-09 17:28:29,leenacha@oksbi,theodore@okaxis,2692.62,Recharge,17,3,Motorola_Edge_40,2B770A3D85DD94,Mumbai,49.15.182.177,1,3,0,0,0
TXN40A8D0E292,2025-11-24 09:57:36,joshuasr@ybl,nakulkhu@upi,249.02,P2M,9,0,OnePlus_11,A52FD27962A60C,Jaipur,49.221.43.200,0,4,0,0,0
TXN114A5C520C,2026-03-13 18:46:08,edhitham@upi,gautamra@upi,3415.87,P2M,18,4,iPhone_14,4E903EA102374E,Nagpur,49.1.36.45,0,4,0,0,0
TXND4B37BC34F,2026-02-09 06:58:46,lakshsur@okicici,rehaanbh@oksbi,9299.0,Bill,6,0,iPhone_14,6C7F9C0FF1457B,Hyderabad,49.114.203.235,0,4,0,0,0
TXN712032CE86,2025-11-21 22:04:52,ikbalram@upi,ubikasam@paytm,5412.46,P2P,22,4,Realme_10,0FC3ED1C887454,Kanpur,49.54.119.132,0,3,0,0,0
TXN36658113CE,2025-10-03 23:17:07,wazirana@ibl,samuelpa@oksbi,9535.05,P2M,23,4,iPhone_15,A2EB79D84FBB0E,Lucknow,49.14.26.17,1,3,1,0,0
TXN708A302A32,2025-10-30 13:22:42,farajbor@okaxis,anmolaur@upi,8531.41,Recharge,13,3,OnePlus_11,2726195AD263E3,Kolkata,49.248.200.242,1,2,0,0,0
TXNC2933CA685,2025-11-29 23:20:44,krishrav@oksbi,upkaarba@oksbi,5559.96,P2P,23,5,Vivo_V27,170E73C09E0727,Nagpur,49.238.131.148,0,4,0,0,0
TXNA934CF3194,2025-12-11 18:14:48,ijayadan@paytm,mayawadh@oksbi,550.94,Bill,18,3,Google_Pixel_7,99752E179B5170,Jaipur,49.9.129.89,1,2,0,0,0
TXNB16EA4610E,2026-03-07 12:31:31,dhruvsam@ybl,vedantgi@oksbi,7486.55,Bill,12,5,iPhone_14,39C53402D26984,Kolkata,49.65.214.39,0,3,0,0,0
TXNB3A5746260,2026-01-05 01:37:01,jananisi@oksbi,janujapa@ibl,4.76,Bill,1,0,VM_Instance,38B2AAFC370172,Unknown_City,Foreign_IP,1,27,4,0,1
TXN22C5542760,2025-10-30 18:54:53,balhaarm@ibl,onkarcha@upi,9000.51,Bill,18,3,Xiaomi_13,01F12D562D48BB,Lucknow,49.99.173.230,1,2,0,0,0
TXNE69BFCDE72,2025-11-01 12:38:01,thomasla@paytm,pahalkha@okaxis,5184.77,P2M,12,5,iPhone_15,651C97960AFA5C,Indore,49.94.30.231,0,1,0,0,0
TXN21AB21B686,2026-02-20 18:33:48,meghanan@ibl,forumsar@okaxis,1906.6,Bill,18,4,Samsung_Galaxy_S23,1A5196364BA60C,Bhopal,49.78.199.212,0,4,0,0,0
TXNC695CC2524,2026-01-20 11:01:17,agastyav@okaxis,jeevikas@paytm,3548.13,P2P,11,1,Xiaomi_13,128DA3487077B7,Nagpur,49.63.53.68,1,1,0,0,0
TXN0C7245994F,2025-12-19 13:21:53,jalsamit@okicici,ekajasha@oksbi,8088.24,Recharge,13,4,OnePlus_11,5F762BE309B40B,Kanpur,49.193.166.181,0,3,0,0,0
TXN241899BF8F,2026-01-04 20:03:49,leenasal@oksbi,davidkri@oksbi,9938.26,Bill,20,6,Samsung_Galaxy_S23,73D7E4856BEFE5,Nagpur,49.188.23.139,0,2,0,0,0
TXN5C3EA78940,2025-10-11 07:36:55,urmigane@oksbi,aarushsi@ybl,1846.65,QR,7,5,iPhone_15,7E653133C53F78,Kolkata,49.189.139.216,0,4,0,0,0
TXN94B3B95F51,2025-12-17 14:36:27,raghavdh@upi,tanveerd@okicici,3821.2,P2P,14,2,Samsung_Galaxy_S23,E2E3C51B8C9BC9,Kanpur,49.157.58.146,0,1,0,0,0
TXNCDFB85DF8A,2025-12-14 12:38:19,dhritisu@okicici,owenchan@ibl,8447.86,P2M,12,6,Vivo_V27,FF279883FDA741,Bhopal,49.156.127.54,0,1,0,0,0
TXN0175D72F35,2025-10-22 22:21:40,xitiarya@okaxis,charleso@ibl,9635.12,Bill,22,2,Vivo_V27,1417B5E26D6838,Pune,49.117.27.64,1,3,1,0,0
TXNEA1CBCE755,2026-01-20 23:38:03,jacksonn@okaxis,rajatasr@paytm,5010.32,Bill,23,1,Xiaomi_13,B261490A5161F7,Surat,49.109.212.237,0,3,0,0,0
TXN4B56DB08B3,2025-11-12 23:38:00,dalajaza@ybl,urvilala@ibl,5286.57,Bill,23,2,iPhone_15,F168E46690FF19,Lucknow,49.52.16.240,1,1,0,0,0
TXN46D6A5FC0F,2026-01-22 07:58:58,girindra@okicici,ishanidu@oksbi,4684.39,Bill,7,3,Motorola_Edge_40,AC4F843C3BD8BE,Mumbai,49.252.41.92,0,3,1,0,0
TXNF098C3A2D1,2026-03-07 17:47:23,gauripal@okicici,harshgan@oksbi,6944.31,Recharge,17,5,iPhone_14,1EBF4CA5F30395,Nagpur,49.47.24.62,0,1,0,0,0
TXNE6063C56CA,2025-10-11 10:02:02,anyahora@ybl,bhavanig@okaxis,4707.93,P2P,10,5,Oppo_Reno8,96317026EE1125,Pune,49.250.80.68,0,3,0,0,0
TXN72427CD3B3,2026-02-14 14:07:55,samakshd@ibl,vidhiatw@okicici,3453.33,P2P,14,5,iPhone_14,6C448236720598,Hyderabad,49.239.34.223,0,2,0,0,0
TXNE900639778,2026-01-17 18:48:49,aarnavom@ibl,bishakha@paytm,3003.38,QR,18,5,Vivo_V27,83B042DB78AC2F,Lucknow,49.202.9.237,0,2,1,0,0
TXNCB88E5036E,2025-10-04 11:11:23,divyapal@oksbi,yagneshs@okicici,3236.77,P2M,11,5,Vivo_V27,C3C19491A3D311,Chennai,49.66.191.24,1,4,0,0,0
TXNCF46E630F0,2025-11-18 06:23:16,anyakara@paytm,manyaram@paytm,1632.44,Recharge,6,1,Oppo_Reno8,245CB6FDEBD263,Jaipur,49.234.132.191,0,2,0,0,0
TXN5FC9B60685,2026-01-04 23:47:53,ekarajpr@oksbi,niteshna@oksbi,9121.92,Recharge,23,6,OnePlus_11,562D95D5C6073E,Hyderabad,49.125.227.12,0,3,0,0,0
TXN5301B1BACB,2025-12-23 14:25:15,vedaguha@upi,giriksah@okaxis,4229.46,Recharge,14,1,Google_Pixel_7,66E3E8BAED74AC,Mumbai,49.103.250.176,1,3,0,0,0
TXN0071374984,2026-01-24 13:36:01,chanchal@ybl,chandran@upi,2328.83,Recharge,13,5,OnePlus_11,B72C6DB0571DC7,Lucknow,49.28.165.80,0,2,0,0,0
TXN27612D6DC8,2026-01-06 23:54:27,qarinkan@upi,rishicon@oksbi,2243.27,P2P,23,1,Vivo_V27,F33CB8F7662090,Delhi,49.29.23.88,0,1,0,0,0
TXN54781A60CA,2026-01-15 18:06:02,dalajach@okicici,krishnaa@okaxis,9374.04,Recharge,18,3,Vivo_V27,19E2750676298D,Delhi,49.140.13.251,1,4,0,0,0
TXN84204D8236,2026-01-15 13:45:35,daminira@okicici,siyalall@upi,6034.38,Recharge,13,3,Motorola_Edge_40,40B529643BF9FD,Hyderabad,49.210.220.13,0,1,0,0,0
TXNB4A681CD62,2025-11-16 00:43:36,samuelsu@upi,meghanah@upi,6.39,Bill,0,6,Emulator,14F1E919313F74,Spoofed_Location,VPN_IP,1,11,3,1,1
TXN374F442730,2025-11-03 08:58:18,pavanika@okicici,zarnashe@ibl,4160.88,P2M,8,0,Realme_10,F15E6441D18AC1,Nagpur,49.139.225.249,0,3,0,0,0
TXN2744667D97,2025-12-22 14:26:06,zaidsaho@paytm,qadimsar@upi,8325.72,P2M,14,0,Oppo_Reno8,380186D1725602,Mumbai,49.99.93.164,0,4,0,0,0
TXN5538D2BC49,2026-02-07 08:17:35,bhavinis@paytm,jonathan@upi,7415.17,P2P,8,5,Realme_10,53D43C8BD79313,Ahmedabad,49.146.134.64,0,3,0,0,0
TXNE21B6E4C2F,2026-02-01 07:00:08,vrittida@okicici,vedhikan@okaxis,5725.8,P2P,7,6,iPhone_15,BB90357BF55498,Bhopal,49.167.115.232,0,3,0,0,0
TXN5CCFC0285B,2025-12-05 02:22:04,ekanisan@okaxis,qabilsen@oksbi,191366.68,Bill,2,4,Rooted_Android,957B5D944C9D80,Unknown_City,TOR_Exit_Node,1,11,4,1,1
TXN641DC6C19E,2025-11-29 07:46:11,krishnaa@oksbi,isaacbab@upi,2098.62,P2M,7,5,Xiaomi_13,F0F0D8D24A8A77,Ahmedabad,49.16.170.116,0,2,0,0,0
TXN52B2F07857,2025-10-31 17:20:58,oscarvya@okaxis,gautamim@upi,5505.8,QR,17,4,Realme_10,56FB04C849DE38,Ahmedabad,49.82.237.208,0,4,0,0,0
TXN49623E3EF7,2025-12-21 14:25:52,saibir@ybl,anthonyb@oksbi,6014.36,P2P,14,6,Samsung_Galaxy_S23,ED68FBA26B540E,Hyderabad,49.186.153.2,0,3,1,0,0
TXN5643042C36,2025-10-09 07:24:51,amrutaba@ybl,madhavir@oksbi,3059.85,Bill,7,3,iPhone_15,DFD29C1AF8BC89,Lucknow,49.10.63.42,0,3,0,0,0
TXN41C0572921,2026-02-19 16:52:58,upmarama@okaxis,nathanie@ibl,776.81,Bill,16,3,iPhone_15,4532CDEED0C623,Kanpur,49.143.189.58,0,1,0,0,0
TXNDDBA28AF53,2026-01-31 12:02:44,geetikan@ibl,dalbiroo@paytm,627.75,P2M,12,5,Samsung_Galaxy_S23,B16712BDF768C6,Surat,49.173.136.81,1,2,0,0,0
TXN0F11B6E41D,2025-12-15 08:22:35,tejascho@upi,radhanai@upi,2431.34,P2M,8,0,iPhone_15,703115385949A1,Delhi,49.249.127.16,0,1,0,0,0
TXNEEF2BBC5DB,2026-01-11 21:55:57,benjamin@okaxis,sameshiy@okicici,1713.79,Bill,21,6,Google_Pixel_7,860DCE55367CAB,Surat,49.27.186.243,0,4,0,0,0
TXN94D7E974A2,2025-12-09 12:31:35,nicholas@oksbi,bhavanid@okaxis,4302.93,QR,12,1,Google_Pixel_7,B92952D0D08D7C,Chennai,49.212.136.75,0,2,0,0,0
TXN7139106855,2025-10-23 23:44:12,tanmayib@paytm,jeetgane@upi,8978.58,P2M,23,3,iPhone_14,77374BD120087B,Bhopal,49.21.28.236,0,3,0,0,0
TXN7D6D3971CE,2025-12-28 06:53:27,veersrin@ybl,vedantsa@ybl,951.92,QR,6,6,Samsung_Galaxy_S23,D357E6B96CD26A,Chennai,49.239.57.169,0,1,0,0,0
TXN31A8EBAB79,2026-01-25 06:23:12,revavisw@okicici,janujapr@paytm,7847.23,QR,6,6,Google_Pixel_7,D1C97F4B7B07B7,Ahmedabad,49.95.152.249,1,2,0,0,0
TXNF96E4BC81D,2026-01-23 14:39:46,chakradh@upi,kiaankam@okaxis,3762.28,P2P,14,4,Vivo_V27,498F5BBFC77B42,Bhopal,49.199.253.40,1,2,0,0,0
TXN7C9D8438BB,2026-01-28 21:48:17,nandinid@ibl,kalaratt@okicici,1487.66,P2M,21,2,Oppo_Reno8,B3C65BE2680811,Indore,49.48.175.78,0,1,0,0,0
TXNB1DAA1FE8D,2026-01-13 11:37:25,vamakshi@okicici,agastyas@ybl,9835.29,Recharge,11,1,Realme_10,C5DD7C1DBFBF4B,Indore,49.173.193.228,1,4,0,0,0
TXN7344272BB8,2025-11-04 22:09:27,zinalbai@okaxis,advaybeh@oksbi,2803.08,QR,22,1,OnePlus_11,844FC347C3C0E8,Ahmedabad,49.156.146.154,0,1,0,0,0
TXN97B9875AF2,2026-02-20 13:37:28,bishakha@oksbi,wakeetas@paytm,2362.3,QR,13,4,iPhone_14,DD76F6693D1B58,Bangalore,49.250.29.253,1,1,0,0,0
TXND49E484489,2025-12-08 12:21:19,azadsami@okicici,zayanmas@ybl,8048.04,P2M,12,0,OnePlus_11,5AB0CDB98E6191,Indore,49.121.158.131,0,4,0,0,0
TXND9A6196F85,2025-11-02 12:32:28,zaiddash@oksbi,aadhyata@upi,2891.7,QR,12,6,OnePlus_11,4CF41595826377,Ahmedabad,49.153.121.158,0,1,0,0,0
TXN363FF7CF04,2025-11-27 12:24:11,bhanumat@ibl,chatresh@ybl,5329.59,Recharge,12,3,Samsung_Galaxy_S23,6B421F0010F18B,Jaipur,49.196.90.240,0,3,1,0,0
TXN58B70B047C,2025-12-23 03:13:38,vasatika@okicici,rishishr@oksbi,6.25,Bill,3,1,Rooted_Android,BB8FF02B7C79E3,Spoofed_Location,TOR_Exit_Node,1,22,0,1,1
